252 301 0.0010
262 301 0.0009
272 301 0.0009
282 301 0.0009
292 301 0.0009
302 301 0.0008
312 301 0.0008
322 301 0.0008
332 301 0.0008
342 301 0.0008
352 301 0.0007
362 301 0.0007
372 301 0.0007
382 301 0.0007
392 301 0.0007
402 301 0.0007
412 301 0.0009
422 301 0.0009
432 301 0.0009
442 301 0.0009
452 301 0.0008
462 301 0.0008
472 301 0.0008
482 301 0.0008
492 301 0.0008
502 301 0.0008
2 311 0.0486
12 311 0.0077
22 311 0.0042
32 311 0.0029
42 311 0.0027
52 311 0.0022
62 311 0.0019
72 311 0.0016
82 311 0.0014
92 311 0.0013
102 311 0.0012
112 311 0.0011
122 311 0.0010
132 311 0.0009
142 311 0.0009
152 311 0.0009
162 311 0.0008
172 311 0.0008
182 311 0.0007
192 311 0.0007
202 311 0.0007
212 311 0.0011
222 311 0.0011
232 311 0.0010
242 311 0.0010
252 311 0.0010
262 311 0.0009
272 311 0.0009
282 311 0.0009
292 311 0.0008
302 311 0.0008
312 311 0.0008
322 311 0.0008
332 311 0.0008
342 311 0.0007
352 311 0.0007
362 311 0.0007
372 311 0.0007
382 311 0.0007
392 311 0.0007
402 311 0.0007
412 311 0.0009
422 311 0.0009
432 311 0.0008
442 311 0.0008
452 311 0.0008
462 311 0.0008
472 311 0.0008
482 311 0.0008
492 311 0.0008
502 311 0.0008
2 321 0.0476
12 321 0.0074
22 321 0.0041
32 321 0.0028
42 321 0.0026
52 321 0.0021
62 321 0.0018
72 321 0.0016
82 321 0.0014
92 321 0.0013
102 321 0.0011
112 321 0.0011
122 321 0.0010
132 321 0.0009
142 321 0.0015
152 321 0.0014
162 321 0.0014
172 321 0.0013
182 321 0.0012
192 321 0.0012
202 321 0.0011
212 321 0.0011
222 321 0.0010
232 321 0.0010
242 321 0.0010
252 321 0.0009
262 321 0.0009
272 321 0.0009
282 321 0.0012
292 321 0.0011
302 321 0.0011
312 321 0.0011
322 321 0.0011
332 321 0.0010
342 321 0.0010
352 321 0.0010
362 321 0.0010
372 321 0.0009
382 321 0.0009
392 321 0.0009
402 321 0.0009
412 321 0.0011
422 321 0.0011
432 321 0.0010
442 321 0.0010
452 321 0.0010
462 321 0.0010
472 321 0.0010
482 321 0.0010
492 321 0.0009
502 321 0.0009
2 331 0.0442
12 331 0.0072
22 331 0.0040
32 331 0.0027
42 331 0.0026
52 331 0.0021
62 331 0.0017
72 331 0.0015
82 331 0.0014
92 331 0.0012
102 331 0.0011
112 331 0.0010
122 331 0.0010
132 331 0.0009
142 331 0.0015
152 331 0.0014
162 331 0.0013
172 331 0.0013
182 331 0.0012
192 331 0.0012
202 331 0.0011
212 331 0.0009
222 331 0.0009
232 331 0.0010
242 331 0.0009
252 331 0.0009
262 331 0.0009
272 331 0.0009
282 331 0.0011
292 331 0.0011
302 331 0.0011
312 331 0.0011
322 331 0.0010
332 331 0.0010
342 331 0.0010
352 331 0.0010
362 331 0.0009
372 331 0.0009
382 331 0.0009
392 331 0.0009
402 331 0.0009
412 331 0.0010
422 331 0.0010
432 331 0.0010
442 331 0.0010
452 331 0.0010
462 331 0.0010
472 331 0.0009
482 331 0.0009
492 331 0.0009
502 331 0.0009
2 341 0.0437
12 341 0.0070
22 341 0.0038
32 341 0.0027
42 341 0.0025
52 341 0.0020
62 341 0.0017
72 341 0.0015
82 341 0.0013
92 341 0.0012
102 341 0.0011
112 341 0.0010
122 341 0.0009
132 341 0.0009
142 341 0.0014
152 341 0.0014
162 341 0.0013
172 341 0.0012
182 341 0.0012
192 341 0.0011
202 341 0.0011
212 341 0.0010
222 341 0.0010
232 341 0.0009
242 341 0.0009
252 341 0.0009
262 341 0.0009
272 341 0.0008
282 341 0.0011
292 341 0.0011
302 341 0.0011
312 341 0.0010
322 341 0.0010
332 341 0.0010
342 341 0.0010
352 341 0.0009
362 341 0.0009
372 341 0.0009
382 341 0.0009
392 341 0.0009
402 341 0.0008
412 341 0.0010
422 341 0.0010
432 341 0.0010
442 341 0.0010
452 341 0.0010
462 341 0.0009
472 341 0.0009
482 341 0.0009
492 341 0.0009
502 341 0.0009
2 351 0.0419
12 351 0.0068
22 351 0.0037
32 351 0.0026
42 351 0.0024
52 351 0.0020
62 351 0.0017
72 351 0.0015
82 351 0.0013
92 351 0.0012
102 351 0.0011
112 351 0.0010
122 351 0.0009
132 351 0.0008
142 351 0.0014
152 351 0.0013
162 351 0.0013
172 351 0.0012
182 351 0.0011
192 351 0.0011
202 351 0.0009
212 351 0.0009
222 351 0.0010
232 351 0.0009
242 351 0.0009
252 351 0.0009
262 351 0.0008
272 351 0.0008
282 351 0.0011
292 351 0.0011
302 351 0.0010
312 351 0.0010
322 351 0.0010
332 351 0.0010
342 351 0.0009
352 351 0.0009
362 351 0.0009
372 351 0.0009
382 351 0.0009
392 351 0.0008
402 351 0.0008
412 351 0.0010
422 351 0.0010
432 351 0.0010
442 351 0.0009
452 351 0.0009
462 351 0.0009
472 351 0.0009
482 351 0.0009
492 351 0.0009
502 351 0.0009
2 361 0.0416
12 361 0.0066
22 361 0.0037
32 361 0.0031
42 361 0.0024
52 361 0.0019
62 361 0.0016
72 361 0.0014
82 361 0.0013
92 361 0.0011
102 361 0.0010
112 361 0.0010
122 361 0.0009
132 361 0.0008
142 361 0.0014
152 361 0.0013
162 361 0.0012
172 361 0.0012
182 361 0.0011
192 361 0.0011
202 361 0.0010
212 361 0.0010
222 361 0.0009
232 361 0.0009
242 361 0.0009
252 361 0.0008
262 361 0.0008
272 361 0.0008
282 361 0.0011
292 361 0.0010
302 361 0.0010
312 361 0.0010
322 361 0.0010
332 361 0.0009
342 361 0.0009
352 361 0.0009
362 361 0.0009
372 361 0.0009
382 361 0.0008
392 361 0.0008
402 361 0.0008
412 361 0.0010
422 361 0.0010
432 361 0.0009
442 361 0.0009
452 361 0.0009
462 361 0.0009
472 361 0.0009
482 361 0.0009
492 361 0.0009
502 361 0.0008
2 371 0.0415
12 371 0.0065
22 371 0.0043
32 371 0.0030
42 371 0.0023
52 371 0.0019
62 371 0.0016
72 371 0.0014
82 371 0.0012
92 371 0.0011
102 371 0.0010
112 371 0.0009
122 371 0.0009
132 371 0.0008
142 371 0.0013
152 371 0.0013
162 371 0.0012
172 371 0.0011
182 371 0.0011
192 371 0.0010
202 371 0.0010
212 371 0.0010
222 371 0.0009
232 371 0.0009
242 371 0.0009
252 371 0.0008
262 371 0.0008
272 371 0.0008
282 371 0.0010
292 371 0.0010
302 371 0.0010
312 371 0.0010
322 371 0.0009
332 371 0.0009
342 371 0.0009
352 371 0.0009
362 371 0.0009
372 371 0.0008
382 371 0.0008
392 371 0.0008
402 371 0.0008
412 371 0.0009
422 371 0.0009
432 371 0.0009
442 371 0.0009
452 371 0.0009
462 371 0.0009
472 371 0.0009
482 371 0.0008
492 371 0.0008
502 371 0.0008
2 381 0.0414
12 381 0.0063
22 381 0.0035
32 381 0.0024
42 381 0.0022
52 381 0.0018
62 381 0.0015
72 381 0.0014
82 381 0.0012
92 381 0.0011
102 381 0.0010
112 381 0.0009
122 381 0.0009
132 381 0.0008
142 381 0.0013
152 381 0.0012
162 381 0.0012
172 381 0.0011
182 381 0.0011
192 381 0.0010
202 381 0.0010
212 381 0.0009
222 381 0.0009
232 381 0.0009
242 381 0.0008
252 381 0.0008
262 381 0.0008
272 381 0.0008
282 381 0.0010
292 381 0.0010
302 381 0.0010
312 381 0.0009
322 381 0.0009
332 381 0.0009
342 381 0.0009
352 381 0.0008
362 381 0.0008
372 381 0.0008
382 381 0.0008
392 381 0.0008
402 381 0.0008
412 381 0.0009
422 381 0.0009
432 381 0.0008
442 381 0.0008
452 381 0.0009
462 381 0.0008
472 381 0.0008
482 381 0.0008
492 381 0.0008
502 381 0.0007
2 391 0.0368
12 391 0.0062
22 391 0.0034
32 391 0.0023
42 391 0.0018
52 391 0.0015
62 391 0.0015
72 391 0.0013
82 391 0.0012
92 391 0.0011
102 391 0.0010
112 391 0.0009
122 391 0.0008
132 391 0.0008
142 391 0.0013
152 391 0.0012
162 391 0.0011
172 391 0.0011
182 391 0.0010
192 391 0.0010
202 391 0.0010
212 391 0.0008
222 391 0.0008
232 391 0.0007
242 391 0.0007
252 391 0.0008
262 391 0.0008
272 391 0.0008
282 391 0.0010
292 391 0.0010
302 391 0.0009
312 391 0.0009
322 391 0.0009
332 391 0.0009
342 391 0.0009
352 391 0.0008
362 391 0.0008
372 391 0.0008
382 391 0.0008
392 391 0.0008
402 391 0.0008
412 391 0.0009
422 391 0.0009
432 391 0.0009
442 391 0.0009
452 391 0.0009
462 391 0.0008
472 391 0.0008
482 391 0.0008
492 391 0.0008
502 391 0.0008
2 401 0.0397
12 401 0.0060
22 401 0.0033
32 401 0.0023
42 401 0.0021
52 401 0.0017
62 401 0.0015
72 401 0.0013
82 401 0.0012
92 401 0.0010
102 401 0.0010
112 401 0.0009
122 401 0.0008
132 401 0.0008
142 401 0.0012
152 401 0.0012
162 401 0.0011
172 401 0.0011
182 401 0.0010
192 401 0.0010
202 401 0.0009
212 401 0.0009
222 401 0.0009
232 401 0.0008
242 401 0.0008
252 401 0.0008
262 401 0.0008
272 401 0.0007
282 401 0.0010
292 401 0.0009
302 401 0.0009
312 401 0.0009
322 401 0.0009
332 401 0.0009
342 401 0.0008
352 401 0.0008
362 401 0.0008
372 401 0.0008
382 401 0.0008
392 401 0.0008
402 401 0.0007
412 401 0.0009
422 401 0.0009
432 401 0.0009
442 401 0.0008
452 401 0.0008
462 401 0.0008
472 401 0.0008
482 401 0.0008
492 401 0.0008
502 401 0.0008
2 411 0.0375
12 411 0.0059
22 411 0.0039
32 411 0.0027
42 411 0.0021
52 411 0.0017
62 411 0.0014
72 411 0.0013
82 411 0.0011
92 411 0.0010
102 411 0.0009
112 411 0.0009
122 411 0.0008
132 411 0.0007
142 411 0.0012
152 411 0.0012
162 411 0.0011
172 411 0.0010
182 411 0.0010
192 411 0.0010
202 411 0.0009
212 411 0.0009
222 411 0.0008
232 411 0.0008
242 411 0.0008
252 411 0.0008
262 411 0.0007
272 411 0.0007
282 411 0.0010
292 411 0.0009
302 411 0.0009
312 411 0.0009
322 411 0.0009
332 411 0.0008
342 411 0.0008
352 411 0.0008
362 411 0.0008
372 411 0.0008
382 411 0.0008
392 411 0.0007
402 411 0.0007
412 411 0.0009
422 411 0.0009
432 411 0.0008
442 411 0.0008
452 411 0.0008
462 411 0.0008
472 411 0.0008
482 411 0.0008
492 411 0.0008
502 411 0.0008
2 421 0.0370
12 421 0.0057
22 421 0.0031
32 421 0.0026
42 421 0.0020
52 421 0.0017
62 421 0.0014
72 421 0.0012
82 421 0.0011
92 421 0.0010
102 421 0.0009
112 421 0.0008
122 421 0.0008
132 421 0.0007
142 421 0.0012
152 421 0.0011
162 421 0.0011
172 421 0.0010
182 421 0.0010
192 421 0.0009
202 421 0.0009
212 421 0.0009
222 421 0.0008
232 421 0.0008
242 421 0.0008
252 421 0.0007
262 421 0.0007
272 421 0.0007
282 421 0.0009
292 421 0.0009
302 421 0.0009
312 421 0.0009
322 421 0.0008
332 421 0.0008
342 421 0.0008
352 421 0.0008
362 421 0.0008
372 421 0.0008
382 421 0.0007
392 421 0.0007
402 421 0.0007
412 421 0.0008
422 421 0.0008
432 421 0.0008
442 421 0.0008
452 421 0.0008
462 421 0.0008
472 421 0.0008
482 421 0.0008
492 421 0.0007
502 421 0.0007
2 431 0.0362
12 431 0.0056
22 431 0.0037
32 431 0.0026
42 431 0.0020
52 431 0.0016
62 431 0.0014
72 431 0.0012
82 431 0.0011
92 431 0.0010
102 431 0.0009
112 431 0.0008
122 431 0.0008
132 431 0.0007
142 431 0.0012
152 431 0.0011
162 431 0.0011
172 431 0.0010
182 431 0.0010
192 431 0.0009
202 431 0.0009
212 431 0.0008
222 431 0.0008
232 431 0.0008
242 431 0.0008
252 431 0.0007
262 431 0.0007
272 431 0.0007
282 431 0.0009
292 431 0.0009
302 431 0.0009
312 431 0.0009
322 431 0.0008
332 431 0.0008
342 431 0.0008
352 431 0.0008
362 431 0.0008
372 431 0.0007
382 431 0.0007
392 431 0.0007
402 431 0.0007
412 431 0.0008
422 431 0.0008
432 431 0.0008
442 431 0.0008
452 431 0.0008
462 431 0.0008
472 431 0.0008
482 431 0.0007
492 431 0.0007
502 431 0.0007
2 441 0.0345
12 441 0.0055
22 441 0.0037
32 441 0.0025
42 441 0.0019
52 441 0.0016
62 441 0.0013
72 441 0.0012
82 441 0.0011
92 441 0.0010
102 441 0.0009
112 441 0.0008
122 441 0.0008
132 441 0.0007
142 441 0.0012
152 441 0.0011
162 441 0.0010
172 441 0.0010
182 441 0.0009
192 441 0.0009
202 441 0.0009
212 441 0.0008
222 441 0.0008
232 441 0.0008
242 441 0.0007
252 441 0.0007
262 441 0.0007
272 441 0.0007
282 441 0.0009
292 441 0.0009
302 441 0.0009
312 441 0.0008
322 441 0.0008
332 441 0.0008
342 441 0.0008
352 441 0.0008
362 441 0.0007
372 441 0.0007
382 441 0.0007
392 441 0.0007
402 441 0.0007
412 441 0.0008
422 441 0.0008
432 441 0.0008
442 441 0.0008
452 441 0.0008
462 441 0.0008
472 441 0.0007
482 441 0.0007
492 441 0.0007
502 441 0.0007
2 451 0.0335
12 451 0.0053
22 451 0.0036
32 451 0.0025
42 451 0.0019
52 451 0.0015
62 451 0.0013
72 451 0.0012
82 451 0.0010
92 451 0.0009
102 451 0.0009
112 451 0.0008
122 451 0.0007
132 451 0.0007
142 451 0.0011
152 451 0.0011
162 451 0.0010
172 451 0.0010
182 451 0.0009
192 451 0.0009
202 451 0.0008
212 451 0.0008
222 451 0.0008
232 451 0.0008
242 451 0.0007
252 451 0.0007
262 451 0.0007
272 451 0.0007
282 451 0.0009
292 451 0.0009
302 451 0.0008
312 451 0.0008
322 451 0.0008
332 451 0.0008
342 451 0.0008
352 451 0.0007
362 451 0.0007
372 451 0.0007
382 451 0.0007
392 451 0.0007
402 451 0.0007
412 451 0.0008
422 451 0.0008
432 451 0.0008
442 451 0.0008
452 451 0.0008
462 451 0.0007
472 451 0.0007
482 451 0.0007
492 451 0.0007
502 451 0.0007
2 461 0.0333
12 461 0.0052
22 461 0.0035
32 461 0.0024
42 461 0.0019
52 461 0.0015
62 461 0.0013
72 461 0.0012
82 461 0.0010
92 461 0.0009
102 461 0.0008
112 461 0.0008
122 461 0.0007
132 461 0.0007
142 461 0.0011
152 461 0.0011
162 461 0.0010
172 461 0.0010
182 461 0.0009
192 461 0.0009
202 461 0.0008
212 461 0.0008
222 461 0.0008
232 461 0.0007
242 461 0.0007
252 461 0.0007
262 461 0.0007
272 461 0.0007
282 461 0.0009
292 461 0.0008
302 461 0.0008
312 461 0.0008
322 461 0.0008
332 461 0.0008
342 461 0.0007
352 461 0.0007
362 461 0.0007
372 461 0.0007
382 461 0.0007
392 461 0.0007
402 461 0.0007
412 461 0.0008
422 461 0.0008
432 461 0.0008
442 461 0.0008
452 461 0.0007
462 461 0.0007
472 461 0.0007
482 461 0.0007
492 461 0.0007
502 461 0.0007
2 471 0.0331
12 471 0.0051
22 471 0.0033
32 471 0.0024
42 471 0.0018
52 471 0.0015
62 471 0.0013
72 471 0.0011
82 471 0.0010
92 471 0.0009
102 471 0.0008
112 471 0.0008
122 471 0.0007
132 471 0.0007
142 471 0.0011
152 471 0.0010
162 471 0.0010
172 471 0.0009
182 471 0.0009
192 471 0.0009
202 471 0.0008
212 471 0.0008
222 471 0.0007
232 471 0.0007
242 471 0.0007
252 471 0.0007
262 471 0.0007
272 471 0.0006
282 471 0.0008
292 471 0.0008
302 471 0.0008
312 471 0.0008
322 471 0.0008
332 471 0.0007
342 471 0.0007
352 471 0.0007
362 471 0.0007
372 471 0.0007
382 471 0.0007
392 471 0.0007
402 471 0.0006
412 471 0.0008
422 471 0.0008
432 471 0.0008
442 471 0.0007
452 471 0.0007
462 471 0.0007
472 471 0.0007
482 471 0.0007
492 471 0.0007
502 471 0.0007
2 481 0.0321
12 481 0.0050
22 481 0.0034
32 481 0.0023
42 481 0.0018
52 481 0.0015
62 481 0.0012
72 481 0.0011
82 481 0.0010
92 481 0.0009
102 481 0.0008
112 481 0.0008
122 481 0.0007
132 481 0.0007
142 481 0.0011
152 481 0.0010
162 481 0.0010
172 481 0.0009
182 481 0.0009
192 481 0.0008
202 481 0.0008
212 481 0.0008
222 481 0.0007
232 481 0.0007
242 481 0.0007
252 481 0.0007
262 481 0.0007
272 481 0.0006
282 481 0.0008
292 481 0.0008
302 481 0.0008
312 481 0.0008
322 481 0.0008
332 481 0.0007
342 481 0.0007
352 481 0.0007
362 481 0.0007
372 481 0.0007
382 481 0.0007
392 481 0.0007
402 481 0.0006
412 481 0.0008
422 481 0.0007
432 481 0.0006
442 481 0.0006
452 481 0.0006
462 481 0.0006
472 481 0.0007
482 481 0.0007
492 481 0.0007
502 481 0.0007
2 491 0.0309
12 491 0.0049
22 491 0.0033
32 491 0.0019
42 491 0.0015
52 491 0.0012
62 491 0.0010
72 491 0.0009
82 491 0.0010
92 491 0.0009
102 491 0.0008
112 491 0.0008
122 491 0.0007
132 491 0.0007
142 491 0.0011
152 491 0.0010
162 491 0.0009
172 491 0.0009
182 491 0.0009
192 491 0.0008
202 491 0.0008
212 491 0.0008
222 491 0.0007
232 491 0.0007
242 491 0.0007
252 491 0.0007
262 491 0.0007
272 491 0.0006
282 491 0.0008
292 491 0.0008
302 491 0.0008
312 491 0.0008
322 491 0.0007
332 491 0.0007
342 491 0.0007
352 491 0.0007
362 491 0.0007
372 491 0.0007
382 491 0.0006
392 491 0.0006
402 491 0.0006
412 491 0.0007
422 491 0.0007
432 491 0.0007
442 491 0.0007
452 491 0.0007
462 491 0.0006
472 491 0.0006
482 491 0.0006
492 491 0.0006
502 491 0.0007
2 501 0.0299
12 501 0.0048
22 501 0.0032
32 501 0.0022
42 501 0.0017
52 501 0.0014
62 501 0.0012
72 501 0.0011
82 501 0.0010
92 501 0.0009
102 501 0.0008
112 501 0.0007
122 501 0.0007
132 501 0.0006
142 501 0.0010
152 501 0.0010
162 501 0.0009
172 501 0.0009
182 501 0.0008
192 501 0.0008
202 501 0.0008
212 501 0.0007
222 501 0.0007
232 501 0.0007
242 501 0.0007
252 501 0.0007
262 501 0.0006
272 501 0.0006
282 501 0.0008
292 501 0.0008
302 501 0.0008
312 501 0.0007
322 501 0.0006
332 501 0.0006
342 501 0.0006
352 501 0.0007
362 501 0.0007
372 501 0.0007
382 501 0.0006
392 501 0.0006
402 501 0.0006
412 501 0.0007
422 501 0.0007
432 501 0.0007
442 501 0.0007
452 501 0.0007
462 501 0.0007
472 501 0.0007
482 501 0.0007
492 501 0.0006
502 501 0.0006
2 511 0.0308
12 511 0.0047
22 511 0.0053
32 511 0.0018
42 511 0.0014
52 511 0.0012
62 511 0.0010
72 511 0.0011
82 511 0.0009
92 511 0.0009
102 511 0.0007
112 511 0.0006
122 511 0.0006
132 511 0.0006
142 511 0.0009
152 511 0.0010
162 511 0.0009
172 511 0.0007
182 511 0.0007
192 511 0.0007
202 511 0.0007
212 511 0.0007
222 511 0.0007
232 511 0.0007
242 511 0.0007
252 511 0.0006
262 511 0.0006
272 511 0.0006
282 511 0.0008
292 511 0.0007
302 511 0.0007
312 511 0.0007
322 511 0.0006
332 511 0.0006
342 511 0.0007
352 511 0.0006
362 511 0.0006
372 511 0.0006
382 511 0.0005
392 511 0.0005
402 511 0.0006
412 511 0.0007
422 511 0.0007
432 511 0.0007
442 511 0.0007
452 511 0.0007
462 511 0.0007
472 511 0.0007
482 511 0.0006
492 511 0.0006
502 511 0.0006
